"id","ref_id","technology","hierarchy","specification","structure_id","owner","remediation","remediation_specification","remediation_desc","full_name","node_code","cascade","forward_attenuator","forward_equaliser","return_attenuator","return_equaliser","ac_voltage","free_tap_ports","signal_level_code","connected_rf_combiner_code","connected_exchange_code","connected_cmts_code","object_status","NBP_flag","asset_transfer"
"000000012505345635","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000012503606845","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505345559","","COAXIAL","IEQ","In-Line Equalizer - 11 dB Loss","000000012503606881","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505345576","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000012503606881","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505345626","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503606906","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505328804","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000001203800784","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505328795","","COAXIAL","LET","Underground Line Extender (24V)","000000001203800783","TELSTRA","","","","WESS WE59-109","WESS WE59","","12","2","","",41.570,0,"","","","","INSERVICE","N","Y"
"000000012505328760","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000001203800783","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505328814","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000000200051748","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505328823","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200051757","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505342603","","COAXIAL","TAP","RF_TAP_4_WAY_20DB","000000000200364888","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505342615","","COAXIAL","TAP","8-way Tap (9815) - 15 dB loss","000000000200364917","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505342619","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000000200364927","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505342612","","COAXIAL","TAP","8-way Tap (9821) - 21 dB loss","000000000200364896","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505339931","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503601563","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505339902","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200301200","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505341636","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503601641","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505341622","","COAXIAL","TAP","2-way Tap (9223) - 23 dB loss","000000000200300875","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505320877","","COAXIAL","ALF","GNA (24V) - 7-DC-8","000000000200300883","TELSTRA","","","","WESS WE59-301","WESS WE59","","6","8","","",46.827,0,"","","","","INSERVICE","N","Y"
"000000012505339890","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200300965","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505339947","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000012503601589","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505339959","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503601645","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505339966","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503601649","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349636","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503601144","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505349603","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200298227","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349570","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000000200298230","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505320898","","COAXIAL","PIR","Line Power Inserter - RF","000000000200025842","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505350111","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000012503601188","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505349641","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000012503601146","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349651","","COAXIAL","TAP","2-way Tap (9226) - 26 dB loss","000000012503601156","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505349665","","COAXIAL","LET","Underground Line Extender (24V)","000000012503601156","TELSTRA","","","","WESS WE59-305","WESS WE59","","4","5","","",46.168,0,"","","","","INSERVICE","N","Y"
"000000012505349534","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000000200298211","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000001202165213","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000001202161792","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000001202165209","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000001202161778","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000001202165216","","COAXIAL","PBK","RF_POWER_BLOCK","000000001202161792","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505336160","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200025854","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505321177","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000000200025854","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321171","","COAXIAL","LET","Underground Line Extender (24V)","000000000200025854","TELSTRA","","","","WESS WE59-106","WESS WE59","","12","0","","",41.872,0,"","","","","INSERVICE","N","Y"
"000000001202164759","","COAXIAL","TAP","2-way Tap (9223) - 23 dB loss","000000001202161723","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505321630","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200074293","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321604","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200074293","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321621","","COAXIAL","LET","Underground Line Extender (24V)","000000000200074293","TELSTRA","","","","WESS WE59-408","WESS WE59","","6","5","","",46.548,0,"","","","","INSERVICE","N","Y"
"000000012505342663","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000000200364880","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505328741","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000000200051705","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505321645","","COAXIAL","PIR","Line Power Inserter - RF","000000001200059723","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505343873","","COAXIAL","TAP","8-way Tap (9815) - 15 dB loss","000000001200064236","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"M","","","","INSERVICE","N","Y"
"000000012505344035","","COAXIAL","NTR","RF_TERMINATOR","000000001200064236","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505344044","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000001200064239","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505344070","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200025876","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505321723","","NODE","OTN","OM4100","000000000200025891","TELSTRA","","","","WESS WE59","WESS WE59","","","","","",45.917,0,"","","","","INSERVICE","Y","Y"
"000000012505321749","","COAXIAL","PBK","RF_POWER_BLOCK","000000000200025891","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321106","","COAXIAL","ALF","GNA (24V) - 7-DC-8","000000012503605801","TELSTRA","","","","WESS WE59-110","WESS WE59","","12","0","","",43.175,0,"","","","","INSERVICE","N","Y"
"000000012505342670","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000000200364873","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505342772","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200025846","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505342757","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503605786","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505321120","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000012503605801","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321131","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503605801","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505333308","","COAXIAL","TAP","RF_TAP_2_WAY_14DB","000000000200364745","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505333898","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200025873","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321669","","COAXIAL","CXS","Cable Splice (PS500 P3)","000000000200025875","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321675","","COAXIAL","CXS","Cable Splice (PS500 P3)","000000000200025875","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505333565","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503605771","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505334632","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503605779","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505334647","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503605780","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346664","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000000200025867","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505346702","","COAXIAL","TAP","RF_TAP_2_WAY_17DB","000000000200025867","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346719","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200086766","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505347104","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200086351","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505347098","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200086353","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505347085","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200086359","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346164","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000012503606859","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505346195","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000012503606859","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346307","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000000200025864","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505320964","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000000200025865","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505346457","","COAXIAL","TAP","8-way Tap (9821) - 21 dB loss","000000000200025865","TELSTRA","","","","","WESS WE59","","","","","",0.000,5,"L","","","","INSERVICE","N","Y"
"000000012505320990","","COAXIAL","ALF","GNA (24V) - 7-DC-4","000000000200025865","TELSTRA","","","","WESS WE59-307","WESS WE59","","9","0","","",46.319,0,"","","","","INSERVICE","N","Y"
"000000012505349356","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000012503601278","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349474","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000000200025836","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505349460","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200025836","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505346277","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200348165","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346247","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000012503606863","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505340518","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200302089","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000001202159596","","COAXIAL","IEQ","In-Line Equalizer - 11 dB Loss","000000001202159587","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000001202159594","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000001202159587","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505334865","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000012503606047","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505334871","","COAXIAL","NTR","RF_TERMINATOR","000000012503606047","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505334745","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200365249","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505334737","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200365270","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505334740","","COAXIAL","NTR","RF_TERMINATOR","000000000200365270","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340486","","COAXIAL","TAP","4-way Tap (9423) - 23 dB loss","000000000200301900","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505340541","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200301937","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505334703","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000012503606002","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505342650","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000012503606021","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505334749","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200365255","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505334880","","COAXIAL","CUL","2-way Coupler (9-TFC-12) - 12 dB loss","000000012503606042","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505342644","","COAXIAL","LET","Underground Line Extender (24V)","000000012503606063","TELSTRA","","","","WESS WE59-112","WESS WE59","","2","14","","",42.423,0,"","","","","INSERVICE","N","Y"
"000000012505342647","","COAXIAL","TAP","2-way Tap (9226) - 26 dB loss","000000012503606063","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505340266","","COAXIAL","LET","Underground Line Extender (24V)","000000012503596542","TELSTRA","","","","WESS WE59-303","WESS WE59","","6","5","","",45.570,0,"","","","","INSERVICE","N","Y"
"000000012505334698","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000000200365310","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505334683","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000000200365317","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505334691","","COAXIAL","NTR","RF_TERMINATOR","000000000200365317","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340107","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503601869","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340089","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503601869","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340096","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503601869","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505349816","","COAXIAL","TAP","RF_TAP_2_WAY_14DB","000000000200300267","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349826","","COAXIAL","TAP","RF_TAP_2_WAY_11DB","000000012503601930","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505349842","","COAXIAL","NTR","RF_TERMINATOR","000000012503601930","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340174","","COAXIAL","IEQ","In-Line Equalizer - 11 dB Loss","000000000200302262","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340168","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000000200302262","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505340148","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200302255","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349727","","COAXIAL","SPT","RF_SPLITTER_3WAY_8DB","000000012503601887","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505349767","","COAXIAL","LET","Underground Line Extender (24V)","000000012503601887","TELSTRA","","","","WESS WE59-304","WESS WE59","","1","14","","",46.078,0,"","","","","INSERVICE","N","Y"
"000000012505349807","","COAXIAL","TAP","RF_TAP_2_WAY_17DB","000000000200300309","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505340143","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000000200301856","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340135","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503601872","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505340018","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503601743","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505341802","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503601719","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505339987","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000012503601743","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340042","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000012503601782","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505341836","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000012503601808","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505341842","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503601808","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505340046","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503601843","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340047","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503601843","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505340076","","COAXIAL","LET","Underground Line Extender (24V)","000000012503601843","TELSTRA","","","","WESS WE59-302","WESS WE59","","4","8","","",46.031,0,"","","","","INSERVICE","N","Y"
"000000012505351084","","COAXIAL","NTR","RF_TERMINATOR","000000000200309384","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505351092","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503600946","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351077","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200309384","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351108","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000012503600943","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505351102","","COAXIAL","NTR","RF_TERMINATOR","000000012503600943","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505351138","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503600939","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505351205","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200299672","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505352887","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503600936","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351191","","COAXIAL","SPT","RF_SPLITTER_3WAY_8DB","000000012503600936","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505351177","","COAXIAL","LET","Underground Line Extender (24V)","000000012503600936","TELSTRA","","","","WESS WE59-306","WESS WE59","","4","14","","",45.422,0,"","","","","INSERVICE","N","Y"
"000000012505351214","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503601137","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351231","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200299501","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505351796","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200299742","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505351780","","COAXIAL","IEQ","In-Line Equalizer - 11 dB Loss","000000012503601124","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505351768","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503601124","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351298","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000012503601133","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351238","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200299506","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351253","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000000200299508","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505351042","","COAXIAL","SPT","3-way Splitter Uneven (9-TFC-488)","000000000200298536","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505333208","","COAXIAL","ALF","GNA (24V) - Jumper","000000001203997610","TELSTRA","","","","WESS WE59-111","WESS WE59","","5","2","","",41.663,0,"","","","","INSERVICE","N","Y"
"000000012505333075","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000012503605715","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505333103","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000012503605721","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346939","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000012503606815","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
