"id","ref_id","additional_id","segment_number","technology","hierarchy","length","specification","start_equipment_id","end_equipment_id","core_count","designation","start_structure_id","end_structure_id","object_status","owner","placement_type","start_equipment_port_id","end_equipment_port_id","remediation","remediation_specification","remediation_desc","leadin_cable_transfer","asset_transfer"
"000000015006456258","","",1,"COAXIAL","HDL",34.2,"CX75 / 4.19, -, PE","000000001202159742","000000012505321313",0,"","000000000200025579","000000012503602907","INSERVICE","TELSTRA","Underground - Underground","2317503","3255669","","","","N","Y"
"3NES-68-01-SDS-0958","","",1,"COAXIAL","SDS",40.0,"CX_RG6_UG_105_PVC","000000012505326220","3NES-68-01-PCD-0958",0,"","000000000200167977","000000015015905101","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"000000012505326418","","",1,"COAXIAL","HDL",13.4,"CX50 / 2.77, -, PE","000000012505321313","000000012505326397",0,"","000000012503602907","000000000200160478","INSERVICE","TELSTRA","Underground - Underground","3255670","3256062","","","","N","Y"
"000000012505326424","","",1,"COAXIAL","HDL",28.9,"CX50 / 2.77, -, PE","000000012505326397","000000012505326409",0,"","000000000200160478","000000012503608884","INSERVICE","TELSTRA","Underground - Underground","3256063","3256072","","","","N","Y"
"3NES-68-01-HDL-0122","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505326409","000000012505326407",0,"","000000012503608884","000000012503608884","INSERVICE","TELSTRA","Underground - Underground","3256073","3256071","","","","N","Y"
"000000015025603564","","",1,"COAXIAL","HDL",33.7,"CX50 / 2.77, -, PE","000000012505326063","000000015025603278",0,"","000000012503602907","000000000200160230","INSERVICE","TELSTRA","Underground - Underground","3257904","6138250","","","","N","Y"
"000000015025603596","","",1,"COAXIAL","HDL",0.0,"CX50 / 2.77, -, PE","000000012505321313","000000012505326063",0,"","000000012503602907","000000012503602907","INSERVICE","TELSTRA","Underground - Underground","3255671","3257903","","","","N","Y"
"000000015006456281","","",1,"COAXIAL","HDL",0.0,"CX50 / 2.77, -, PE","000000012505326082","000000012505326121",0,"","000000012503608834","000000012503608834","INSERVICE","TELSTRA","Underground - Underground","3257914","3257925","","","","N","Y"
"000000015025603437","","",1,"COAXIAL","HDL",45.0,"CX50 / 2.77, -, PE","000000015025603278","000000012505326106",0,"","000000000200160230","000000012503608834","INSERVICE","TELSTRA","Underground - Underground","6138251","3257919","","","","N","Y"
"000000012505326493","","",1,"COAXIAL","HDL",45.0,"CX50 / 2.77, -, PE","000000012505326121","000000012505326072",0,"","000000012503608834","000000000200160230","INSERVICE","TELSTRA","Underground - Underground","3257926","3257907","","","","N","Y"
"000000012505326513","","",1,"COAXIAL","HDL",41.2,"CX50 / 2.77, -, PE","000000012505326082","000000012505326143",0,"","000000012503608834","000000000200160261","INSERVICE","TELSTRA","Underground - Underground","3257913","3257939","","","","N","Y"
"000000015025603663","","",1,"COAXIAL","HDL",0.0,"CX50 / 2.77, -, PE","000000012505326106","000000012505326082",0,"","000000012503608834","000000012503608834","INSERVICE","TELSTRA","Underground - Underground","3257920","3257912","","","","N","Y"
"000000015006455655","","",1,"COAXIAL","HDL",5.4,"CX50 / 2.77, -, PE","000000012505325307","000000012505325293",0,"","000000000200413210","000000000200413212","INSERVICE","TELSTRA","Underground - Underground","3258224","3258215","","","","N","Y"
"000000001202159637","","",1,"COAXIAL","HDL",101.9,"CX50 / 2.77, -, PE","000000012505324975","000000012505325090",0,"","000000000200025591","000000000200413245","INSERVICE","TELSTRA","Underground - Underground","3257756","3258163","","","","N","Y"
"000000012505355225","","",1,"COAXIAL","HDL",99.0,"CX50 / 2.77, -, PE","000000012505321459","3NES-68-01-SPT-0013",0,"","000000000200025588","000000000200178293","INSERVICE","TELSTRA","Underground - Underground","3NES-68-01-EPP-3467","3NES-68-01-EPP-3183","","","","N","Y"
"000000012505355440","","",1,"COAXIAL","HDL",32.0,"CX50 / 2.77, -, PE","3NES-68-01-SPT-0013","000000012505354929",0,"","000000000200178293","000000000200178490","INSERVICE","TELSTRA","Underground - Underground","3NES-68-01-EPP-3184","3263552","","","","N","Y"
"000000012505355253","","",1,"COAXIAL","HDL",31.0,"CX50 / 2.77, -, PE","000000012505354598","000000012505355116",0,"","000000000200178293","000000000200178275","INSERVICE","TELSTRA","Underground - Underground","3263508","3263567","","","","N","Y"
"000000012505355367","","",1,"COAXIAL","HDL",25.0,"CX50 / 2.77, -, PE","3NES-68-01-SPT-0013","000000012505352400",0,"","000000000200178293","000000012503609070","INSERVICE","TELSTRA","Underground - Underground","3NES-68-01-EPP-3185","3NES-68-01-EPP-2470","","","","N","Y"
"000000012505355389","","",1,"COAXIAL","HDL",25.0,"CX50 / 2.77, -, PE","000000012505352410","000000012505354598",0,"","000000012503609070","000000000200178293","INSERVICE","TELSTRA","Underground - Underground","3263457","3263507","","","","N","Y"
"000000012505355459-1","N-00000000904848","000000012505355459",1,"COAXIAL","HDL",35.1,"CX75 / 4.19, -, PE","000000012505354929","3NES-68-01-TAP-0097",0,"","000000000200178490","000000000200178494","INSERVICE","TELSTRA","Underground - Underground","3263553","3NES-68-01-EPP-3186","","","SPLIT EXISTING CABLE","N","Y"
"000000015006455664","","",1,"COAXIAL","HDL",13.3,"CX50 / 2.77, -, PE","000000012505321265","000000012505342074",0,"","000000000200025590","000000012503602232","INSERVICE","TELSTRA","Underground - Underground","3255663","3259013","","","","N","Y"
"000000015013560101","","",1,"COAXIAL","HDL",52.2,"CX50 / 2.77, -, PE","","",0,"","000000000200025858","000000000200041671","EXISTING","TELSTRA","Underground - Underground","","","RECOVER","","","N","Y"
"3NES-68-01-SDS-0953","","",1,"COAXIAL","SDS",31.0,"CX_RG6_UG_105_PVC","000000012505326167","3NES-68-01-PCD-0953",0,"","000000012503608776","3NES-68-01-NEC-053","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0949","","",1,"COAXIAL","SDS",31.5,"CX_RG6_UG_105_PVC","000000012505326161","3NES-68-01-PCD-0949",0,"","000000012503608776","000000015017552209","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0946","","",1,"COAXIAL","SDS",32.4,"CX_RG6_UG_105_PVC","000000012505326149","3NES-68-01-PCD-0946",0,"","000000000200160280","000000015012078268","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0947","","",1,"COAXIAL","SDS",26.0,"CX_RG6IM_A_105_PVC","000000012505326155","3NES-68-01-PCD-0947",0,"","000000000200160316","3NES-68-01-NEC-057","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"000000012505326541","","",1,"COAXIAL","HDL",27.9,"CX50 / 2.77, -, PE","000000012505326149","000000012505326155",0,"","000000000200160280","000000000200160316","INSERVICE","TELSTRA","Underground - Underground","3257948","3257951","","","","N","Y"
"3NES-68-01-SDS-0948","","",1,"COAXIAL","SDS",23.7,"CX_RG6_UG_105_PVC","000000012505326155","3NES-68-01-PCD-0948",0,"","000000000200160316","3NES-68-01-NEC-058","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0983","","",1,"COAXIAL","SDS",34.1,"CX_RG6_UG_105_PVC","000000012505326149","3NES-68-01-PCD-0983",0,"","000000000200160280","000000015012078149","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0984","","",1,"COAXIAL","SDS",20.0,"CX_RG6IM_A_105_PVC","000000012505326149","3NES-68-01-PCD-0984",0,"","000000000200160280","000000015012078006","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0962","","",1,"COAXIAL","SDS",45.2,"CX_RG6_UG_105_PVC","000000012505326220","3NES-68-01-PCD-0962",0,"","000000000200167977","000000015000715687","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"000000012505326556","","",1,"COAXIAL","HDL",39.0,"CX50 / 2.77, -, PE","000000012505326155","000000012505326161",0,"","000000000200160316","000000012503608776","INSERVICE","TELSTRA","Underground - Underground","3257952","3257953","","","","N","Y"
"000000012505326575","","",1,"COAXIAL","HDL",48.2,"CX50 / 2.77, -, PE","000000012505326167","000000012505326190",0,"","000000012503608776","000000012503608806","INSERVICE","TELSTRA","Underground - Underground","3257960","3257966","","","","N","Y"
"3NES-68-01-SDS-0980","","",1,"COAXIAL","SDS",29.0,"CX_RG6_UG_105_PVC","000000012505326167","3NES-68-01-PCD-0980",0,"","000000012503608776","000000015027208228","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0981","","",1,"COAXIAL","SDS",30.0,"CX_RG6_UG_105_PVC","000000012505326167","3NES-68-01-PCD-0981",0,"","000000012503608776","3NES-68-01-NEC-054","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0982","","",1,"COAXIAL","SDS",35.0,"CX_RG6_UG_105_PVC","000000012505326167","3NES-68-01-PCD-0982",0,"","000000012503608776","000000015032454886","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0950","","",1,"COAXIAL","SDS",23.7,"CX_RG6_UG_105_PVC","000000012505326161","3NES-68-01-PCD-0950",0,"","000000012503608776","3NES-68-01-NEC-055","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0951","","",1,"COAXIAL","SDS",25.0,"CX_RG6_UG_105_PVC","000000012505326161","3NES-68-01-PCD-0951",0,"","000000012503608776","3NES-68-01-NEC-052","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0954","","",1,"COAXIAL","SDS",30.0,"CX_RG6IM_A_105_PVC","000000012505326196","3NES-68-01-PCD-0954",0,"","000000012503608806","3NES-68-01-NEC-059","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0955","","",1,"COAXIAL","SDS",20.0,"CX_RG6IM_A_105_PVC","000000012505326196","3NES-68-01-PCD-0955",0,"","000000012503608806","3NES-68-01-NEC-060","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0956","","",1,"COAXIAL","SDS",20.0,"CX_RG6IM_A_105_PVC","000000012505326196","3NES-68-01-PCD-0956",0,"","000000012503608806","3NES-68-01-NEC-061","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0957","","",1,"COAXIAL","SDS",35.6,"CX_RG6_UG_105_PVC","000000012505326196","3NES-68-01-PCD-0957",0,"","000000012503608806","3NES-68-01-NEC-023","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0952","","",1,"COAXIAL","SDS",28.9,"CX_RG6_UG_105_PVC","000000012505326161","3NES-68-01-PCD-0952",0,"","000000012503608776","3NES-68-01-NEC-056","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-HDL-0123","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505326161","000000012505326167",0,"","000000012503608776","000000012503608776","INSERVICE","TELSTRA","Underground - Underground","3257954","3257959","","","","N","Y"
"3NES-68-01-SDS-0963","","",1,"COAXIAL","SDS",28.0,"CX_RG6_UG_105_PVC","000000012505326220","3NES-68-01-PCD-0963",0,"","000000000200167977","3NES-68-01-NEC-026","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0964","","",1,"COAXIAL","SDS",28.9,"CX_RG6_UG_105_PVC","000000012505326220","3NES-68-01-PCD-0964",0,"","000000000200167977","000000015029424755","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"000000012505326592","","",1,"COAXIAL","HDL",50.5,"CX50 / 2.77, -, PE","000000012505326196","000000012505326220",0,"","000000012503608806","000000000200167977","INSERVICE","TELSTRA","Underground - Underground","3257970","3257980","","","","N","Y"
"3NES-68-01-SDS-0965","","",1,"COAXIAL","SDS",35.0,"CX_RG6_UG_105_PVC","000000012505326220","3NES-68-01-PCD-0965",0,"","000000000200167977","3NES-68-01-NEC-025","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0979","","",1,"COAXIAL","SDS",25.0,"CX_RG6IM_A_105_PVC","000000012505326196","3NES-68-01-PCD-0979",0,"","000000012503608806","000000015025559539","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1007","","",1,"COAXIAL","SDS",30.0,"CX_RG6_UG_105_PVC","000000012505354740","3NES-68-01-PCD-1007",0,"","000000000200178565","000000000200179871","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1009","","",1,"COAXIAL","SDS",19.3,"CX_RG6_UG_105_PVC","000000012505354734","3NES-68-01-PCD-1009",0,"","000000000200178585","000000000200179880","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1010","","",1,"COAXIAL","SDS",25.0,"CX_RG6_UG_105_PVC","000000012505354699","3NES-68-01-PCD-1010",0,"","000000012503609135","000000000200179893","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1011","","",1,"COAXIAL","SDS",26.7,"CX_RG6_UG_105_PVC","000000012505354699","3NES-68-01-PCD-1011",0,"","000000012503609135","000000000200179896","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1012","","",1,"COAXIAL","SDS",25.0,"CX_RG6_UG_105_PVC","000000012505354694","3NES-68-01-PCD-1012",0,"","000000000200178594","000000000200179903","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1020","","",1,"COAXIAL","SDS",30.0,"CX_RG6_UG_105_PVC","000000012505354680","3NES-68-01-PCD-1020",0,"","000000012503609114","000000000200179909","PLANNED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1068","","",1,"COAXIAL","SDS",25.0,"CX_RG6IM_A_105_PVC","000000012505354030","3NES-68-01-PCD-1068",0,"","000000000200179395","000000015022282291","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1066","","",1,"COAXIAL","SDS",24.4,"CX_RG6_UG_105_PVC","000000012505354014","3NES-68-01-PCD-1066",0,"","000000000200179382","3NES-68-01-NEC-038","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1067","","",1,"COAXIAL","SDS",23.6,"CX_RG6_UG_105_PVC","000000012505354014","3NES-68-01-PCD-1067",0,"","000000000200179382","3NES-68-01-NEC-039","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1063","","",1,"COAXIAL","SDS",35.7,"CX_RG6_UG_105_PVC","000000012505354002","3NES-68-01-PCD-1063",0,"","000000000200179373","3NES-68-01-NEC-037","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1064","","",1,"COAXIAL","SDS",21.5,"CX_RG6_UG_105_PVC","000000012505354002","3NES-68-01-PCD-1064",0,"","000000000200179373","000000015031479408","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1065","","",1,"COAXIAL","SDS",25.0,"CX_RG6IM_A_105_PVC","000000012505354002","3NES-68-01-PCD-1065",0,"","000000000200179373","3NES-68-01-NEC-062","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1111","","",1,"COAXIAL","SDS",25.0,"CX_RG6_UG_105_PVC","000000012505327373","3NES-68-01-PCD-1111",0,"","000000012503605423","000000000200180815","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1112","","",1,"COAXIAL","SDS",25.0,"CX_RG6_UG_105_PVC","000000012505327373","3NES-68-01-PCD-1112",0,"","000000012503605423","000000000200180817","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"000000015006456401","","",1,"COAXIAL","HDL",0.0,"CX50 / 2.77, -, PE","000000012505326229","000000012505326240",0,"","000000012503608748","000000012503608748","INSERVICE","TELSTRA","Underground - Underground","3257988","3257996","","","","N","Y"
"000000012505326665","","",1,"COAXIAL","HDL",40.0,"CX50 / 2.77, -, PE","000000012505326290","000000012505326268",0,"","000000012503608748","000000012503608740","INSERVICE","TELSTRA","Underground - Underground","3255999","3255990","","","","N","Y"
"3NES-68-01-HDL-0125","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505326229","000000012505326290",0,"","000000012503608748","000000012503608748","INSERVICE","TELSTRA","Underground - Underground","3257987","3255998","","","","N","Y"
"3NES-68-01-SDS-0975","","",1,"COAXIAL","SDS",29.3,"CX_RG6_UG_105_PVC","000000012505326290","3NES-68-01-PCD-0975",0,"","000000012503608748","3NES-68-01-NEC-031","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0976","","",1,"COAXIAL","SDS",35.0,"CX_RG6_UG_105_PVC","000000012505326290","3NES-68-01-PCD-0976",0,"","000000012503608748","3NES-68-01-NEC-030","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0977","","",1,"COAXIAL","SDS",38.5,"CX_RG6_UG_105_PVC","000000012505326290","3NES-68-01-PCD-0977",0,"","000000012503608748","3NES-68-01-NEC-024","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-HDL-0126","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505326268","000000012505326262",0,"","000000012503608740","000000012503608740","INSERVICE","TELSTRA","Underground - Underground","3255991","3255986","","","","N","Y"
"3NES-68-01-SDS-0972","","",1,"COAXIAL","SDS",21.3,"CX_RG6_UG_105_PVC","000000012505326268","3NES-68-01-PCD-0972",0,"","000000012503608740","3NES-68-01-NEC-034","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0973","","",1,"COAXIAL","SDS",45.0,"CX_RG6_UG_105_PVC","000000012505326268","3NES-68-01-PCD-0973",0,"","000000012503608740","000000015034650258","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0969","","",1,"COAXIAL","SDS",25.1,"CX_RG6_UG_105_PVC","000000012505326262","3NES-68-01-PCD-0969",0,"","000000012503608740","3NES-68-01-NEC-033","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"000000012505326607","","",1,"COAXIAL","HDL",45.0,"CX50 / 2.77, -, PE","000000012505326220","000000012505326229",0,"","000000000200167977","000000012503608748","INSERVICE","TELSTRA","Underground - Underground","3257981","3257986","","","","N","Y"
"3NES-68-01-SDS-0970","","",1,"COAXIAL","SDS",23.0,"CX_RG6_UG_105_PVC","000000012505326262","3NES-68-01-PCD-0970",0,"","000000012503608740","3NES-68-01-NEC-032","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0974","","",1,"COAXIAL","SDS",40.0,"CX_RG6_UG_105_PVC","000000012505326268","3NES-68-01-PCD-0974",0,"","000000012503608740","3NES-68-01-NEC-029","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"000000012505326682","","",1,"COAXIAL","HDL",30.5,"CX50 / 2.77, -, PE","000000012505326262","000000012505326313",0,"","000000012503608740","000000012503608686","INSERVICE","TELSTRA","Underground - Underground","3255987","3256016","","","","N","Y"
"3NES-68-01-HDL-0127","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505326313","000000012505326304",0,"","000000012503608686","000000012503608686","INSERVICE","TELSTRA","Underground - Underground","3256017","3256011","","","","N","Y"
"3NES-68-01-SDS-0971","","",1,"COAXIAL","SDS",30.0,"CX_RG6IM_A_105_PVC","000000012505326304","3NES-68-01-PCD-0971",0,"","000000012503608686","000000015012075683","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1013","","",1,"COAXIAL","SDS",41.5,"CX_RG6_UG_105_PVC","000000012505354649","3NES-68-01-PCD-1013",0,"","000000000200178640","000000000200180118","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1014","","",1,"COAXIAL","SDS",45.0,"CX_RG6_UG_105_PVC","000000012505354649","3NES-68-01-PCD-1014",0,"","000000000200178640","000000000200180085","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"000000012505355812","","",1,"COAXIAL","HDL",31.1,"CX50 / 2.77, -, PE","000000012505354663","000000012505354649",0,"","000000000200178618","000000000200178640","INSERVICE","TELSTRA","Underground - Underground","3263511","3263509","","","","N","Y"
"3NES-68-01-SDS-1017","","",1,"COAXIAL","SDS",20.1,"CX_RG6_UG_105_PVC","000000012505354663","3NES-68-01-PCD-1017",0,"","000000000200178618","000000000200179951","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1015","","",1,"COAXIAL","SDS",22.1,"CX_RG6_UG_105_PVC","000000012505354649","3NES-68-01-PCD-1015",0,"","000000000200178640","000000000200180129","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"000000012505354508","","",1,"COAXIAL","HDL",8.5,"CX50 / 2.77, -, PE","000000012505354030","000000012505354044",0,"","000000000200179395","000000000200179262","INSERVICE","TELSTRA","Underground - Underground","3263477","3263478","","","","N","Y"
"000000012505355789","","",1,"COAXIAL","HDL",18.4,"CX50 / 2.77, -, PE","000000012505354685","000000012505354668",0,"","000000012503609114","000000012503609060","INSERVICE","TELSTRA","Underground - Underground","3263519","3263512","","","","N","Y"
"3NES-68-01-HDL-0138","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505354044","000000012505354055",0,"","000000000200179262","000000000200179262","INSERVICE","TELSTRA","Underground - Underground","3263479","3263480","","","","N","Y"
"000000015006463862","","",1,"COAXIAL","HDL",0.0,"CX50 / 2.77, -, PE","000000012505354680","000000015006463858",0,"","000000012503609114","000000012503609114","INSERVICE","TELSTRA","Underground - Underground","3263515","4188651","","","","N","Y"
"000000015006463854","","",1,"COAXIAL","HDL",0.0,"CX50 / 2.77, -, PE","000000012505354685","000000012505354680",0,"","000000012503609114","000000012503609114","INSERVICE","TELSTRA","Underground - Underground","3263520","3263514","","","","N","Y"
"000000012505354497","","",1,"COAXIAL","HDL",34.1,"CX50 / 2.77, -, PE","000000012505354014","000000012505354030",0,"","000000000200179382","000000000200179395","INSERVICE","TELSTRA","Underground - Underground","3263475","3263476","","","","N","Y"
"000000012505355731","","",1,"COAXIAL","HDL",29.8,"CX50 / 2.77, -, PE","000000012505354699","000000012505354694",0,"","000000012503609135","000000000200178594","INSERVICE","TELSTRA","Underground - Underground","3263525","3263522","","","","N","Y"
"000000012505355739","","",1,"COAXIAL","HDL",20.6,"CX50 / 2.77, -, PE","000000012505354694","000000012505354685",0,"","000000000200178594","000000012503609114","INSERVICE","TELSTRA","Underground - Underground","3263523","3263518","","","","N","Y"
"3NES-68-01-SDS-1016","","",1,"COAXIAL","SDS",44.3,"CX_RG6_UG_105_PVC","000000012505354649","3NES-68-01-PCD-1016",0,"","000000000200178640","000000000200180185","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"000000012505355799","","",1,"COAXIAL","HDL",26.2,"CX50 / 2.77, -, PE","000000012505354668","000000012505354663",0,"","000000012503609060","000000000200178618","INSERVICE","TELSTRA","Underground - Underground","3263513","3263510","","","","N","Y"
"3NES-68-01-SDS-1019","","",1,"COAXIAL","SDS",20.2,"CX_RG6_UG_105_PVC","000000012505354668","3NES-68-01-PCD-1019",0,"","000000012503609060","000000000200179919","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1018","","",1,"COAXIAL","SDS",10.0,"CX_RG6_UG_105_PVC","000000012505354663","3NES-68-01-PCD-1018",0,"","000000000200178618","000000000200179938","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1069","","",1,"COAXIAL","SDS",25.0,"CX_RG6IM_A_105_PVC","000000012505354044","3NES-68-01-PCD-1069",0,"","000000000200179262","000000015012078799","PLANNED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-1070","","",1,"COAXIAL","SDS",60.1,"CX_RG6_UG_105_PVC","000000012505354044","3NES-68-01-PCD-1070",0,"","000000000200179262","000000015012078720","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"000000012505328344","","",1,"COAXIAL","HDL",35.0,"CX50 / 2.77, -, PE","3NES-68-01-SPT-0006","N-00000000904193",0,"","000000012503605499","000000012503605527","INSERVICE","TELSTRA","Underground - Underground","3NES-68-01-EPP-2320","3NES-68-01-EPP-3144","","","","N","Y"
"000000012505328315","","",1,"COAXIAL","HDL",32.0,"CX50 / 2.77, -, PE","3NES-68-01-CUL-0011","000000012505327584",0,"","000000000200402188","000000012503605499","INSERVICE","TELSTRA","Underground - Underground","3NES-68-01-EPP-3125","3256337","","","","N","Y"
"000000012505328308","","",1,"COAXIAL","HDL",40.2,"CX50 / 2.77, -, PE","000000012505327522","000000012505327532",0,"","000000012503605579","000000012503605561","INSERVICE","TELSTRA","Underground - Underground","3256308","3256314","","","","N","Y"
"3NES-68-01-HDL-0150","","",1,"COAXIAL","HDL",0.0,"CX50A / 2.77, -, PE","000000012505327516","000000012505327522",0,"","000000012503605579","000000012503605579","INSERVICE","TELSTRA","Underground - Underground","3256306","3256307","","","","N","Y"
"000000015020127036","","",1,"COAXIAL","HDL",31.0,"CX50 / 2.77, -, PE","000000015020127015","3NES-68-00-GTD-0026",0,"","000000012503609035","3NES-68-01-VSP-0188","INSERVICE","TELSTRA","Underground - Underground","5939976","","","","","N","Y"
"3NES-68-01-SDS-0168","","",1,"COAXIAL","SDS",18.3,"CX_RG6_UG_105_PVC","000000012505337059","3NES-68-01-PCD-0168",0,"","000000000200061176","000000000200061935","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0110","","",1,"COAXIAL","SDS",34.7,"CX_RG6_UG_105_PVC","000000012505337118","3NES-68-01-PCD-0110",0,"","000000000200061145","000000000200061787","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0111","","",1,"COAXIAL","SDS",39.5,"CX_RG6_UG_105_PVC","000000012505337118","3NES-68-01-PCD-0111",0,"","000000000200061145","000000000200061804","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0112","","",1,"COAXIAL","SDS",27.8,"CX_RG6_UG_105_PVC","000000012505337118","3NES-68-01-PCD-0112",0,"","000000000200061145","000000000200061784","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0169","","",1,"COAXIAL","SDS",15.0,"CX_RG6_UG_105_PVC","000000012505337059","3NES-68-01-PCD-0169",0,"","000000000200061176","000000000200061934","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0932","","",1,"COAXIAL","SDS",30.0,"CX_RG6IM_A_105_PVC","000000012505326072","3NES-68-01-PCD-0932",0,"","000000000200160230","3NES-68-01-NEC-002","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0933","","",1,"COAXIAL","SDS",28.4,"CX_RG6_UG_105_PVC","000000012505326072","3NES-68-01-PCD-0933",0,"","000000000200160230","3NES-68-01-NEC-010","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0934","","",1,"COAXIAL","SDS",30.0,"CX_RG6IM_A_105_PVC","000000012505326072","3NES-68-01-PCD-0934",0,"","000000000200160230","000000015023087010","EXISTING","TELSTRA","Virtual","","","","","","N","Y"
"3NES-68-01-SDS-0935","","",1,"COAXIAL","SDS",25.0,"CX_RG6IM_A_105_PVC","000000012505326072","3NES-68-01-PCD-0935",0,"","000000000200160230","000000015015905710","CONSTRUCTED","NBN","Virtual","","","","","","N","Y"
