"cable_id","segment_number","route_id","duct_id"
"000000000212243539",1,"000000000200075902","000000000200310117"
"000000000200317718",1,"000000000200075905","000000000200310125"
"000000000212243539",1,"000000000200075905","000000000200310125"
"000000000200317695",1,"000000000200075905","000000000200310125"
"000000000200317718",1,"000000000200075908","000000000200310144"
"000000000212243540",1,"000000000200075908","000000000200310144"
"000000000200317695",1,"000000000200075908","000000000200310144"
"000000000200327277",1,"000000000200075915","000000000200310187"
"000000000200327257",1,"000000000200075915","000000000200310187"
"000000000200327277",1,"000000000200075916","000000000200310199"
"000000000200327257",1,"000000000200075916","000000000200310199"
"000000000200327277",1,"000000000200075917","000000000200310207"
"000000000200327257",1,"000000000200075917","000000000200310207"
"000000000200317342",1,"000000000200075919","000000000200310216"
"000000000200317718",1,"000000000200075923","000000000200310244"
"000000000212243531",1,"000000000200075923","000000000200310244"
"000000000200317695",1,"000000000200075923","000000000200310244"
"000000001203205079",1,"000000000200075926","000000000200310265"
"000000000200327273",1,"000000000200075928","000000000200310275"
"000000000200327273",1,"000000000200075929","000000000200310280"
"000000000200327276",1,"000000000200075931","000000000200310297"
"000000001203205079",1,"000000000200075931","000000000200310297"
"000000000200327257",1,"000000000200075931","000000000200310297"
"000000000200327276",1,"000000000200075934","000000000200310311"
"000000001203205079",1,"000000000200075934","000000000200310311"
"000000000200327257",1,"000000000200075934","000000000200310311"
"000000000200327257",1,"000000000200075945","000000000200310351"
"000000000200327276",1,"000000000200075945","000000000200310351"
"000000001203205079",1,"000000000200075945","000000000200310351"
"000000000200327240",1,"000000000200075945","000000000200310351"
"000000000200335712",1,"000000000200075953","000000000200310375"
"000000000200335713",1,"000000000200075955","000000000200310388"
"000000000200335713",1,"000000000200075958","000000000200310396"
"000000015030942700",1,"000000000200075961","000000000200310411"
"000000000200311912",1,"000000000200075961","000000000200310411"
"000000000200311912",1,"000000000200075962","000000000200310416"
"000000015030942700",1,"000000000200075962","000000000200310416"
"000000000200311904",1,"000000000200075962","000000000200310416"
"000000000200312365",1,"000000000200075965","000000000200310432"
"000000001202191110",1,"000000000200075965","000000000200310432"
"000000000200312347",1,"000000000200075965","000000000200310432"
"000000000200312365",1,"000000000200075968","000000000200310446"
"000000001202191110",1,"000000000200075968","000000000200310446"
"000000000200312347",1,"000000000200075968","000000000200310446"
"000000000200312365",1,"000000000200075970","000000000200310456"
"000000000200328105",1,"000000000200075975","000000000200310466"
"000000000200319751",1,"000000000200075992","000000000200310530"
"000000000200319779",1,"000000000200075993","000000000200310543"
"000000000200319793",1,"000000000200076009","000000000200310613"
"000000000200319801",1,"000000000200076011","000000000200310624"
"000000000200319792",1,"000000000200076015","000000000200310636"
"000000000200319792",1,"000000000200076018","000000000200310653"
"000000000200319819",1,"000000000200076019","000000000200310668"
"000000000200319800",1,"000000000200076025","000000000200310716"
"000000000200319800",1,"000000000200076026","000000000200310731"
"000000000200319818",1,"000000000200076029","000000000200310750"
"000000000200319829",1,"000000000200076033","000000000200310781"
"000000000200319830",1,"000000000200076034","000000000200310788"
"000000000200319828",1,"000000000200076036","000000000200310797"
"000000015013529898",1,"000000000200076041","000000000200310841"
"000000000200320073",1,"000000000200076047","000000000200310867"
"000000015000078834",1,"000000000200076047","000000000200310867"
"000000000200319953",1,"000000000200076047","000000000200310867"
"000000000200320073",1,"000000000200076052","000000000200310877"
"000000015000078834",1,"000000000200076052","000000000200310877"
"000000000200319953",1,"000000000200076052","000000000200310877"
"000000015000078834",1,"000000000200076055","000000000200310888"
"000000000200312062",1,"000000000200076070","000000000200310959"
"000000000200312067",1,"000000000200076078","000000000200310987"
"000000000200312067",1,"000000000200076081","000000000200311005"
"000000000200327597",1,"000000000200076083","000000000200311018"
"000000000200327596",1,"000000000200076083","000000000200311018"
"000000000200327596",1,"000000000200076085","000000000200311023"
"000000000200312091",1,"000000000200076097","000000000200311099"
"000000000200312091",1,"000000000200076100","000000000200311106"
"000000000200312101",1,"000000000200076101","000000000200311129"
"000000000200312101",1,"000000000200076102","000000000200311132"
"000000000200312109",1,"000000000200076103","000000000200311140"
"000000000200312114",1,"000000000200076108","000000000200311156"
"000000000200327597",1,"000000000200076113","000000000200311174"
"000000000200312035",1,"000000000200076134","000000000200311271"
"000000000200312035",1,"000000000200076136","000000000200311297"
"000000015013529896",1,"000000000200076137","000000000200311310"
"000000015013529896",1,"000000000200076138","000000000200311315"
"000000015013529898",1,"000000000200076140","000000000200311323"
"000000015013529898",1,"000000000200076141","000000000200311330"
"000000015013529898",1,"000000000200076142","000000000200311341"
"000000000200328891",1,"000000000200076146","000000000200311399"
"000000000200328905",1,"000000000200076148","000000000200311413"
"000000000200328908",1,"000000000200076150","000000000200311438"
"000000000200328904",1,"000000000200076155","000000000200311464"
"000000000200328843",1,"000000000200076163","000000000200311499"
"000000000200328867",1,"000000000200076164","000000000200311505"
"000000000200324666",1,"000000000200076180","000000000200311561"
"000000000200324621",1,"000000000200076180","000000000200311561"
"000000000200324621",1,"000000000200076187","000000000200311601"
"000000000200324621",1,"000000000200076189","000000000200311608"
"000000000200324666",1,"000000000200076193","000000000200311621"
"000000000200324738",1,"000000000200076194","000000000200311639"
"000000000200324757",1,"000000000200076194","000000000200311639"
"000000000200324729",1,"000000000200076194","000000000200311639"
"000000000200324738",1,"000000000200076204","000000000200311662"
"000000000200324729",1,"000000000200076204","000000000200311662"
"000000000200324738",1,"000000000200076208","000000000200311667"
"000000000200324729",1,"000000000200076209","000000000200311671"
"000000000200324757",1,"000000000200076212","000000000200311680"
"000000000200324757",1,"000000000200076214","000000000200311684"
"000000000200324757",1,"000000000200076221","000000000200311719"
"000000000200327597",1,"000000000200076306","000000000200312135"
"000000000200317223",1,"000000000200076928","000000000200316489"
"000000001202191110",1,"000000000200076929","000000000200316492"
"000000000200327943",1,"000000000200076929","000000000200316492"
"000000000200328013",1,"000000000200076930","000000000200316510"
"000000000200328024",1,"000000000200076931","000000000200316512"
"000000001202191110",1,"000000000200076932","000000000200316517"
"000000000200327975",1,"000000000200076932","000000000200316517"
"000000000200327989",1,"000000000200076933","000000000200316519"
"000000000200319953",1,"000000000200076934","000000000200316566"
"000000000200319988",1,"000000000200076935","000000000200316572"
"000000000200319967",1,"000000000200076936","000000000200316575"
"000000000200319778",1,"000000000200076941","000000000200316626"
"000000000200319783",1,"000000000200076943","000000000200316628"
"000000000200319788",1,"000000000200076944","000000000200316630"
"000000000200334494",1,"000000000200076959","000000000200316723"
"000000000200334494",1,"000000000200076961","000000000200316728"
"000000012502068942",1,"000000000200076967","000000000200316742"
"000000012502068941",1,"000000000200076967","000000000200316742"
"000000012502068941",1,"000000000200076969","000000000200316745"
"000000012502068942",1,"000000000200076970","000000000200316748"
"000000000200319111",1,"000000000200076985","000000000200316802"
"000000000200319120",1,"000000000200076988","000000000200316813"
"000000000200326522",1,"000000000200076993","000000000200316842"
"000000000200326507",1,"000000000200076993","000000000200316842"
"000000000200326507",1,"000000000200076994","000000000200316845"
"000000000200326522",1,"000000000200076996","000000000200316849"
"000000000200317342",1,"000000000200077188","000000000200317554"
"000000000200317718",1,"000000000200077247","000000000200317650"
"000000000200317695",1,"000000000200077247","000000000200317650"
"000000000200317695",1,"000000000200077259","000000000200317670"
"000000000200317718",1,"000000000200077262","000000000200317672"
"000000000200317993",1,"000000000200077315","000000000200317895"
"000000000200317978",1,"000000000200077315","000000000200317895"
"000000000200317978",1,"000000000200077316","000000000200317898"
"000000000200317993",1,"000000000200077317","000000000200317901"
"000000000200318009",1,"000000000200077319","000000000200317905"
"000000000200318005",1,"000000000200077319","000000000200317905"
"000000000200318005",1,"000000000200077321","000000000200317907"
"000000000200318009",1,"000000000200077323","000000000200317915"
"000000000200318987",1,"000000000200077362","000000000200318048"
"000000000200319015",1,"000000000200077364","000000000200318053"
"000000000200319022",1,"000000000200077367","000000000200318064"
"000000000200319025",1,"000000000200077368","000000000200318067"
"000000000200319031",1,"000000000200077369","000000000200318071"
"000000000201534505",1,"000000000200077446","000000000200318496"
"000000001200055618",1,"000000000200077448","000000000200318500"
"000000001200055616",1,"000000000200077448","000000000200318500"
"000000001200055620",1,"000000000200077451","000000000200318522"
"000000000200318840",1,"000000000200077463","000000000200318579"
"000000000200318840",1,"000000000200077464","000000000200318582"
"000000000200319316",1,"000000000200077557","000000000200319271"
"000000000200319308",1,"000000000200077557","000000000200319271"
"000000000200319308",1,"000000000200077559","000000000200319295"
"000000000200335772",1,"000000000200077584","000000000200319489"
"000000000200335772",1,"000000000200077585","000000000200319496"
"000000000200335773",1,"000000000200077587","000000000200319506"
"000000000200319602",1,"000000000200077589","000000000200319519"
"000000000200319587",1,"000000000200077591","000000000200319530"
"000000000200319600",1,"000000000200077595","000000000200319543"
"000000000200319607",1,"000000000200077598","000000000200319562"
"000000000200319612",1,"000000000200077599","000000000200319566"
"000000000200324729",1,"000000000200078559","000000000200324649"
"000000000200324738",1,"000000000200078559","000000000200324649"
"000000000200324757",1,"000000000200078559","000000000200324649"
"000000000200324666",1,"000000000200078559","000000000200324649"
"000000015004825519",1,"000000000200079025","000000000200326175"
"000000000200327240",1,"000000000200079025","000000000200326175"
"000000000200327240",1,"000000000200079036","000000000200326207"
"000000000200327025",1,"000000000200079348","000000000200327017"
"000000000200328105",1,"000000000200079554","000000000200328072"
"000000001203019150",1,"000000000200081015","000000000200334363"
"000000000200334477",1,"000000000200081009","000000000200334396"
"000000015036359704",1,"000000000200083593","000000000200346081"
"000000015036359699",1,"000000000200083700","000000000200346715"
"000000015036359700",1,"000000000200083700","000000000200346715"
"000000000200383727",1,"000000000200083700","000000000200346715"
"000000000200370048",1,"000000000200083702","000000000200346725"
"000000000200370099",1,"000000000200083704","000000000200346740"
"000000015009394546",1,"000000000200083704","000000000200346740"
"000000000200370048",1,"000000000200083704","000000000200346740"
"000000000200370063",1,"000000000200083706","000000000200346748"
"000000000200370218",1,"000000000200083732","000000000200346869"
"000000000200370233",1,"000000000200083732","000000000200346869"
"000000000200370261",1,"000000000200083732","000000000200346869"
"000000001204216199",1,"000000000200083732","000000000200346869"
"000000000200370193",1,"000000000200083732","000000000200346869"
"000000000200370218",1,"000000000200083743","000000000200346909"
"000000000200370233",1,"000000000200083743","000000000200346909"
"000000001204216199",1,"000000000200083743","000000000200346909"
"000000000200370193",1,"000000000200083743","000000000200346909"
"000000001204216199",1,"000000000200083748","000000000200346926"
"000000000200370193",1,"000000000200083748","000000000200346926"
"000000000200369080",1,"000000000200083801","000000000200347123"
"000000000200369082",1,"000000000200083801","000000000200347123"
"000000001200369192",1,"000000000200083801","000000000200347123"
"000000000200369076",1,"000000000200083801","000000000200347123"
"000000000200369100",1,"000000000200083997","000000000200347645"
"000000000200369298",1,"000000000200084011","000000000200347660"
"000000000200369100",1,"000000000200084011","000000000200347660"
"000000000200369303",1,"000000000200084017","000000000200347677"
"000000000200369329",1,"000000000200084017","000000000200347677"
"000000000200369108",1,"000000000200084017","000000000200347677"
"000000000200369108",1,"000000000200084026","000000000200347704"
"000000000200369342",1,"000000000200084035","000000000200347722"
"000000000200369108",1,"000000000200084035","000000000200347722"
"000000000200369116",1,"000000000200084043","000000000200347737"
"000000000200369385",1,"000000000200084139","000000000200347969"
"000000000200377796",1,"000000000200084559","000000000200349323"
"000000000200377590",1,"000000000200084563","000000000200349338"
"000000000200377560",1,"000000000200084564","000000000200349348"
"000000000200377563",1,"000000000200084565","000000000200349350"
"000000000200377361",1,"000000000200084582","000000000200349387"
"000000000200351749",1,"000000000200084586","000000000200349394"
"000000000200351737",1,"000000000200084589","000000000200349404"
"000000001200369197",1,"000000000200084596","000000000200349433"
"000000000200351278",1,"000000000200084596","000000000200349433"
"000000000200351775",1,"000000000200084600","000000000200349439"
"000000001203848512",1,"000000000200084601","000000000200349446"
"000000015009395139",1,"000000000200084605","000000000200349454"
"000000012502073137",1,"000000000200084623","000000000200349517"
"000000012502073178",1,"000000000200084623","000000000200349517"
"000000012502073127",1,"000000000200084623","000000000200349517"
"000000000200378213",1,"000000000200084694","000000000200349892"
"000000000200378178",1,"000000000200084723","000000000200350028"
"000000000200376469",1,"000000000200084735","000000000200350102"
"000000000200376483",1,"000000000200084735","000000000200350102"
"000000000200376464",1,"000000000200084735","000000000200350102"
"000000015009394923",1,"000000000200084740","000000000200350133"
"000000000200376464",1,"000000000200084742","000000000200350143"
"000000000200376469",1,"000000000200084745","000000000200350152"
"000000000200376483",1,"000000000200084756","000000000200350244"
"000000001203848512",1,"000000000200084758","000000000200350256"
"000000000200376679",1,"000000000200084765","000000000200350296"
"000000000200382692",1,"000000000200084765","000000000200350296"
"000000001200369196",1,"000000000200084765","000000000200350296"
"000000000200351461",1,"000000000200084765","000000000200350296"
"000000000200376679",1,"000000000200084767","000000000200350305"
"000000000200382692",1,"000000000200084767","000000000200350305"
"000000001200369196",1,"000000000200084767","000000000200350305"
"000000000200351461",1,"000000000200084767","000000000200350305"
"000000000200376679",1,"000000000200084776","000000000200350368"
"000000000200382692",1,"000000000200084776","000000000200350368"
"000000001200369196",1,"000000000200084776","000000000200350368"
"000000000200351461",1,"000000000200084776","000000000200350368"
"000000000200376679",1,"000000000200084779","000000000200350379"
"000000000200377240",1,"000000000200084779","000000000200350379"
"000000000200377252",1,"000000000200084779","000000000200350379"
"000000001200369196",1,"000000000200084779","000000000200350379"
"000000012502073127",1,"000000000200084779","000000000200350379"
"000000012502073137",1,"000000000200084779","000000000200350379"
"000000012502073180",1,"000000000200084779","000000000200350379"
"000000000200351461",1,"000000000200084779","000000000200350379"
"000000000200376679",1,"000000000200084781","000000000200350384"
"000000000200377263",1,"000000000200084781","000000000200350384"
"000000000200377265",1,"000000000200084781","000000000200350384"
"000000000200385089",1,"000000000200084781","000000000200350384"
"000000001200369196",1,"000000000200084781","000000000200350384"
"000000000200351461",1,"000000000200084781","000000000200350384"
"000000000200376679",1,"000000000200084782","000000000200350400"
"000000000200385090",1,"000000000200084782","000000000200350400"
"000000015007294048",1,"000000000200084782","000000000200350400"
"000000000200351503",1,"000000000200084782","000000000200350400"
"000000000200351750",1,"000000000200084783","000000000200350403"
"000000000200376679",1,"000000000200084783","000000000200350403"
"000000000200351503",1,"000000000200084783","000000000200350403"
"000000000200351750",1,"000000000200084784","000000000200350405"
"000000000200376679",1,"000000000200084784","000000000200350405"
"000000000200377309",1,"000000000200084784","000000000200350405"
"000000000200377314",1,"000000000200084784","000000000200350405"
"000000000200351503",1,"000000000200084784","000000000200350405"
"000000000200351751",1,"000000000200084786","000000000200350410"
"000000000200376679",1,"000000000200084786","000000000200350410"
"000000000200377317",1,"000000000200084786","000000000200350410"
"000000000200377321",1,"000000000200084786","000000000200350410"
"000000001202593590",1,"000000000200084786","000000000200350410"
"000000000200351503",1,"000000000200084786","000000000200350410"
"000000000200351751",1,"000000000200084789","000000000200350421"
"000000000200376679",1,"000000000200084789","000000000200350421"
"000000000200351503",1,"000000000200084789","000000000200350421"
"000000000200351668",1,"000000000200084791","000000000200350426"
"000000000200376679",1,"000000000200084791","000000000200350426"
"000000000200377361",1,"000000000200084791","000000000200350426"
"000000000200377419",1,"000000000200084791","000000000200350426"
"000000000200351537",1,"000000000200084791","000000000200350426"
"000000000200377432",1,"000000000200084802","000000000200350482"
"000000000200377429",1,"000000000200084803","000000000200350486"
"000000000200351698",1,"000000000200084805","000000000200350512"
"000000000200376679",1,"000000000200084805","000000000200350512"
"000000000200377446",1,"000000000200084805","000000000200350512"
"000000000200377455",1,"000000000200084805","000000000200350512"
"000000000200351537",1,"000000000200084805","000000000200350512"
"000000000200351698",1,"000000000200084806","000000000200350514"
"000000000200376679",1,"000000000200084806","000000000200350514"
"000000000200351537",1,"000000000200084806","000000000200350514"
"000000000200351698",1,"000000000200084807","000000000200350548"
"000000000200376694",1,"000000000200084807","000000000200350548"
"000000000200377563",1,"000000000200084807","000000000200350548"
"000000000200377587",1,"000000000200084807","000000000200350548"
"000000000200351537",1,"000000000200084807","000000000200350548"
"000000000200351698",1,"000000000200084808","000000000200350550"
"000000000200376707",1,"000000000200084808","000000000200350550"
"000000000200377560",1,"000000000200084808","000000000200350550"
"000000000200377563",1,"000000000200084808","000000000200350550"
"000000000200377578",1,"000000000200084808","000000000200350550"
"000000000200377587",1,"000000000200084808","000000000200350550"
"000000000200351537",1,"000000000200084808","000000000200350550"
"000000000200377620",1,"000000000200084812","000000000200350566"
"000000015005359295",1,"000000000200084812","000000000200350566"
"000000000200377610",1,"000000000200084812","000000000200350566"
"000000015005359295",1,"000000000200084813","000000000200350569"
"000000000200377620",1,"000000000200084813","000000000200350569"
"000000015005359295",1,"000000000200084815","000000000200350573"
"000000001203642166",1,"000000000200084817","000000000200350587"
"000000015005359295",1,"000000000200084817","000000000200350587"
"000000000200377692",1,"000000000200084817","000000000200350587"
"000000001203642166",1,"000000000200084818","000000000200350597"
"000000000200377692",1,"000000000200084818","000000000200350597"
"000000015005358753",1,"000000000200084821","000000000200350607"
"000000015005358763",1,"000000000200084821","000000000200350607"
"000000015005358780",1,"000000000200084821","000000000200350607"
"000000001203234598",1,"000000000200084823","000000000200350623"
"000000015005358753",1,"000000000200084825","000000000200350629"
"000000001203234598",1,"000000000200084825","000000000200350629"
"000000001203234598",1,"000000000200084826","000000000200350631"
"000000001203234598",1,"000000000200084827","000000000200350639"
"000000000200377779",1,"000000000200084827","000000000200350639"
"000000015036446608",1,"000000000200084828","000000000200350648"
"000000000200378169",1,"000000000200084828","000000000200350648"
"000000000200378169",1,"000000000200084829","000000000200350653"
"000000000200382978",1,"000000000200084830","000000000200350660"
"000000004223853159",1,"000000000200084831","000000000200350666"
"000000015014151390",1,"000000000200084831","000000000200350666"
"000000000200382978",1,"000000000200084831","000000000200350666"
"000000000200382979",1,"000000000200084832","000000000200350675"
"000000001202875962",1,"000000000200084833","000000000200350681"
"000000000200378203",1,"000000000200084833","000000000200350681"
"000000000200378194",1,"000000000200084834","000000000200350685"
"000000000212242576",1,"000000000200084834","000000000200350685"
"000000000212242584",1,"000000000200084834","000000000200350685"
"000000012502072996",1,"000000000200084834","000000000200350685"
"000000000200378189",1,"000000000200084834","000000000200350685"
"000000000212242576",1,"000000000200084835","000000000200350698"
"000000012502072996",1,"000000000200084835","000000000200350698"
"000000000200378189",1,"000000000200084835","000000000200350698"
"000000000200378213",1,"000000000200084837","000000000200350705"
"000000000200376679",1,"000000000200084849","000000000200350925"
"000000000200381777",1,"000000000200084849","000000000200350925"
"000000000200382691",1,"000000000200084849","000000000200350925"
"000000001200369196",1,"000000000200084849","000000000200350925"
"000000000200376259",1,"000000000200084849","000000000200350925"
"000000000200565157",1,"000000000200084853","000000000200350958"
"000000000200376264",1,"000000000200084853","000000000200350958"
"000000000200381777",1,"000000000200084854","000000000200350964"
"000000000200382691",1,"000000000200084854","000000000200350964"
"000000001200369196",1,"000000000200084854","000000000200350964"
"000000000200376679",1,"000000000200084854","000000000200350964"
"000000000200377274",1,"000000000200084855","000000000200351001"
"000000000200377277",1,"000000000200084856","000000000200351004"
"000000000200377280",1,"000000000200084857","000000000200351006"
"000000000200369368",1,"000000000200088424","000000000200364340"
"000000000200369357",1,"000000000200088424","000000000200364340"
"000000000200369385",1,"000000000200088426","000000000200364355"
"000000000200369368",1,"000000000200088426","000000000200364355"
"000000000200369409",1,"000000000200088428","000000000200364362"
"000000000200369396",1,"000000000200088428","000000000200364362"
"000000000200369409",1,"000000000200088430","000000000200364368"
"000000000200369357",1,"000000000200088432","000000000200364377"
"000000000200369368",1,"000000000200088433","000000000200364379"
"000000000200369385",1,"000000000200088435","000000000200364383"
"000000000200369396",1,"000000000200088436","000000000200364385"
"000000000200369409",1,"000000000200088439","000000000200364390"
"000000001200088138",1,"000000000200088486","000000000200364775"
"000000000200372968",1,"000000000200088486","000000000200364775"
"000000000200373267",1,"000000000200088491","000000000200364875"
"000000000200373264",1,"000000000200088491","000000000200364875"
"000000000200373267",1,"000000000200088493","000000000200364884"
"000000000200372926",1,"000000000200088496","000000000200364891"
"000000000200372923",1,"000000000200088496","000000000200364891"
"000000001202498310",1,"000000000200088498","000000000200364898"
"000000001202498271",1,"000000000200088504","000000000200364918"
"000000000200372933",1,"000000000200088504","000000000200364918"
"000000000200372936",1,"000000000200088506","000000000200364931"
"000000000200372933",1,"000000000200088506","000000000200364931"
"000000000200373210",1,"000000000200088509","000000000200364937"
"000000000200373237",1,"000000000200088509","000000000200364937"
"000000000200379752",1,"000000000200088509","000000000200364937"
"000000000200379754",1,"000000000200088509","000000000200364937"
"000000001200541418",1,"000000000200088509","000000000200364937"
"000000000200372936",1,"000000000200088509","000000000200364937"
"000000000200373228",1,"000000000200088564","000000000200365251"
"000000000200373221",1,"000000000200088564","000000000200365251"
"000000000200373216",1,"000000000200088566","000000000200365257"
"000000000200373221",1,"000000000200088566","000000000200365257"
"000000000200373644",1,"000000000200088566","000000000200365257"
"000000004223829745",1,"000000000200088566","000000000200365257"
"000000000200373210",1,"000000000200088566","000000000200365257"
"000000000200373228",1,"000000000200088570","000000000200365271"
"000000000200373241",1,"000000000200088578","000000000200365304"
"000000001200541418",1,"000000000200088578","000000000200365304"
"000000000200373237",1,"000000000200088578","000000000200365304"
"000000000200373247",1,"000000000200088581","000000000200365312"
"000000000200373644",1,"000000000200088581","000000000200365312"
"000000000200373241",1,"000000000200088581","000000000200365312"
"000000000200373247",1,"000000000200088583","000000000200365319"
"000000000200383725",1,"000000000200089709","000000000200370405"
"000000000200373502",1,"000000000200089881","000000000200371620"
"000000000200373293",1,"000000000200089902","000000000200371751"
"000000000200371754",1,"000000000200089902","000000000200371751"
"000000000200373404",1,"000000000200089958","000000000200371888"
"000000000200373400",1,"000000000200089959","000000000200371890"
"000000000200373400",1,"000000000200089962","000000000200371900"
"000000000200373273",1,"000000000200089962","000000000200371900"
"000000000200373277",1,"000000000200089965","000000000200371904"
"000000000200373216",1,"000000000200089975","000000000200371928"
"000000001204198987",1,"000000000200089977","000000000200371934"
"000000001204198989",1,"000000000200089978","000000000200371936"
"000000000200373382",1,"000000000200089984","000000000200371945"
"000000000200373331",1,"000000000200089985","000000000200371949"
"000000000200373372",1,"000000000200089987","000000000200371951"
"000000000200373321",1,"000000000200089989","000000000200371957"
"000000000200373357",1,"000000000200089990","000000000200371959"
"000000000200373349",1,"000000000200089991","000000000200371961"
"000000000200373281",1,"000000000200089992","000000000200371965"
"000000015008455453",1,"000000000200089993","000000000200371968"
"000000001204198698",1,"000000000200089994","000000000200371972"
"000000000200373286",1,"000000000200089995","000000000200371976"
"000000000200373316",1,"000000000200089998","000000000200371980"
"000000000200373314",1,"000000000200089998","000000000200371980"
"000000000200373357",1,"000000000200090002","000000000200371994"
"000000000200373372",1,"000000000200090002","000000000200371994"
"000000000200373382",1,"000000000200090002","000000000200371994"
"000000015037755774",1,"000000000200090002","000000000200371994"
"000000000200373349",1,"000000000200090002","000000000200371994"
"000000000200373331",1,"000000000200090004","000000000200371997"
"000000000200373321",1,"000000000200090004","000000000200371997"
"000000000200373321",1,"000000000200090005","000000000200372000"
"000000000200373357",1,"000000000200090007","000000000200372003"
"000000000200373372",1,"000000000200090007","000000000200372003"
"000000015037755774",1,"000000000200090007","000000000200372003"
"000000000200373349",1,"000000000200090007","000000000200372003"
"000000000200373357",1,"000000000200090008","000000000200372007"
"000000015037755774",1,"000000000200090008","000000000200372007"
"000000000200373349",1,"000000000200090008","000000000200372007"
"000000000200372959",1,"000000000200090027","000000000200372102"
"000000000200373481",1,"000000000200090027","000000000200372102"
"000000000200372923",1,"000000000200090027","000000000200372102"
"000000000200372959",1,"000000000200090030","000000000200372109"
"000000000200373461",1,"000000000200090030","000000000200372109"
"000000000200373481",1,"000000000200090030","000000000200372109"
"000000001200059609",1,"000000000200090030","000000000200372109"
"000000000200372923",1,"000000000200090030","000000000200372109"
"000000000200373414",1,"000000000200090043","000000000200372150"
"000000000200372910",1,"000000000200090043","000000000200372150"
"000000000200373264",1,"000000000200090047","000000000200372164"
"000000000200372923",1,"000000000200090047","000000000200372164"
"000000000200373414",1,"000000000200090050","000000000200372174"
"000000000200372910",1,"000000000200090050","000000000200372174"
"000000000200372910",1,"000000000200090051","000000000200372186"
"000000000200373446",1,"000000000200090052","000000000200372193"
"000000001203138482",1,"000000000200090052","000000000200372193"
"000000015005768743",1,"000000000200090052","000000000200372193"
"000000000200373440",1,"000000000200090052","000000000200372193"
"000000015005768743",1,"000000000200090053","000000000200372196"
"000000001203138482",1,"000000000200090053","000000000200372196"
"000000015005768743",1,"000000000200090054","000000000200372198"
"000000000200373502",1,"000000000200090055","000000000200372203"
"000000000200373528",1,"000000000200090055","000000000200372203"
"000000001200059611",1,"000000000200090055","000000000200372203"
"000000015001350931",1,"000000000200090055","000000000200372203"
"000000000200373482",1,"000000000200090055","000000000200372203"
"000000001200088138",1,"000000000200090056","000000000200372205"
"000000000200373502",1,"000000000200090056","000000000200372205"
"000000001200088138",1,"000000000200090057","000000000200372209"
"000000000200372968",1,"000000000200090058","000000000200372213"
"000000000200373264",1,"000000000200090059","000000000200372219"
"000000000200373267",1,"000000000200090060","000000000200372223"
"000000000200372923",1,"000000000200090061","000000000200372232"
"000000000200372926",1,"000000000200090062","000000000200372263"
"000000001202498271",1,"000000000200090063","000000000200372266"
"000000000200372933",1,"000000000200090064","000000000200372273"
"000000000200372936",1,"000000000200090065","000000000200372279"
"000000000200373237",1,"000000000200090067","000000000200372290"
"000000000200379753",1,"000000000200090067","000000000200372290"
"000000000200379755",1,"000000000200090067","000000000200372290"
"000000001200541418",1,"000000000200090067","000000000200372290"
"000000000200373210",1,"000000000200090067","000000000200372290"
"000000000200373237",1,"000000000200090070","000000000200372303"
"000000001200541418",1,"000000000200090070","000000000200372303"
"000000000200373210",1,"000000000200090070","000000000200372303"
"000000000200373237",1,"000000000200090073","000000000200372313"
"000000001200541418",1,"000000000200090073","000000000200372313"
"000000000200373210",1,"000000000200090073","000000000200372313"
"000000000200379755",1,"000000000200090074","000000000200372320"
"000000000200379753",1,"000000000200090074","000000000200372320"
"000000000200379753",1,"000000000200090075","000000000200372322"
"000000000200373644",1,"000000000200090076","000000000200372332"
"000000000200373210",1,"000000000200090076","000000000200372332"
"000000004223829745",1,"000000000200090078","000000000200372335"
"000000000200373221",1,"000000000200090078","000000000200372335"
"000000000200373228",1,"000000000200090079","000000000200372340"
"000000000200373644",1,"000000000200090082","000000000200372346"
"000000001200541418",1,"000000000200090082","000000000200372346"
"000000000200373237",1,"000000000200090082","000000000200372346"
"000000000200373644",1,"000000000200090085","000000000200372351"
"000000000200373241",1,"000000000200090085","000000000200372351"
"000000000200373247",1,"000000000200090086","000000000200372357"
"000000000200373404",1,"000000000200090094","000000000200372402"
"000000000200372910",1,"000000000200090094","000000000200372402"
"000000000200373404",1,"000000000200090095","000000000200372407"
"000000000200373411",1,"000000000200090095","000000000200372407"
"000000000200372910",1,"000000000200090095","000000000200372407"
"000000000200373277",1,"000000000200090096","000000000200372409"
"000000000200372942",1,"000000000200090096","000000000200372409"
"000000000200372942",1,"000000000200090097","000000000200372412"
"000000000200373391",1,"000000000200090098","000000000200372414"
"000000000200372942",1,"000000000200090098","000000000200372414"
"000000000200373391",1,"000000000200090099","000000000200372418"
"000000000200373394",1,"000000000200090099","000000000200372418"
"000000000200372942",1,"000000000200090099","000000000200372418"
"000000000200373321",1,"000000000200090101","000000000200372420"
"000000000200373331",1,"000000000200090101","000000000200372420"
"000000000200372945",1,"000000000200090101","000000000200372420"
"000000001200203276",1,"000000000200090102","000000000200372422"
"000000000200372945",1,"000000000200090102","000000000200372422"
"000000000200373312",1,"000000000200090103","000000000200372430"
"000000000200373314",1,"000000000200090103","000000000200372430"
"000000000200373316",1,"000000000200090103","000000000200372430"
"000000001200203276",1,"000000000200090103","000000000200372430"
